"","year","state","county","commodity","damagecause","monthcode","month","loss"
"74095",1990,"ID","Nez Perce","WHEAT","Insects",9,"SEP",10203
"74096",1990,"ID","Nez Perce","DRY BEANS","Heat",5,"MAY",2543
"74097",1990,"ID","Nez Perce","DRY BEANS","Hail",5,"MAY",4800
"74098",1990,"ID","Nez Perce","DRY BEANS","Excess Moisture/Precip/Rain",5,"MAY",7059
"74099",1990,"ID","Nez Perce","DRY BEANS","Excess Moisture/Precip/Rain",6,"JUN",3936
"74100",1990,"ID","Nez Perce","DRY BEANS","Plant Disease",6,"JUN",2624
"74101",1990,"ID","Nez Perce","DRY BEANS","Hail",5,"MAY",1778
"74102",1990,"ID","Nez Perce","DRY BEANS","Excess Moisture/Precip/Rain",10,"OCT",445
"74103",1990,"ID","Nez Perce","DRY PEAS","Heat",6,"JUN",17824
"74104",1990,"ID","Nez Perce","DRY PEAS","Hail",5,"MAY",51132
"74105",1990,"ID","Nez Perce","DRY PEAS","Hail",6,"JUN",997
"74106",1990,"ID","Nez Perce","DRY PEAS","Excess Moisture/Precip/Rain",5,"MAY",8926
"74107",1990,"ID","Nez Perce","DRY PEAS","Excess Moisture/Precip/Rain",6,"JUN",44285
"74108",1990,"ID","Nez Perce","DRY PEAS","Excess Moisture/Precip/Rain",0,"",22747
"74109",1990,"ID","Nez Perce","DRY PEAS","Heat",5,"MAY",3418
"74110",1990,"ID","Nez Perce","DRY PEAS","Heat",9,"SEP",7217
"74111",1990,"ID","Nez Perce","DRY PEAS","Heat",10,"OCT",2857
"74112",1990,"ID","Nez Perce","DRY PEAS","Hail",5,"MAY",2106
"74113",1990,"ID","Nez Perce","DRY PEAS","Hail",9,"SEP",6531
"74114",1990,"ID","Nez Perce","DRY PEAS","Hail",10,"OCT",191
"74115",1990,"ID","Nez Perce","DRY PEAS","Excess Moisture/Precip/Rain",5,"MAY",6820
"74116",1990,"ID","Nez Perce","DRY PEAS","Excess Moisture/Precip/Rain",6,"JUN",17159
"74117",1990,"ID","Nez Perce","DRY PEAS","Excess Moisture/Precip/Rain",9,"SEP",15376
"74118",1990,"ID","Nez Perce","DRY PEAS","Excess Moisture/Precip/Rain",10,"OCT",855
"74119",1990,"ID","Nez Perce","DRY PEAS","Plant Disease",9,"SEP",21575
"74120",1990,"ID","Nez Perce","DRY PEAS","Other (Snow-Lightning-Etc.)",8,"AUG",10184
"74121",1990,"ID","Nez Perce","DRY PEAS","Heat",10,"OCT",3378
"74122",1990,"ID","Nez Perce","DRY PEAS","Hail",5,"MAY",45000
"74123",1990,"ID","Nez Perce","DRY PEAS","Hail",7,"JUL",176
"74124",1990,"ID","Nez Perce","DRY PEAS","Hail",9,"SEP",1619
"74125",1990,"ID","Nez Perce","DRY PEAS","Excess Moisture/Precip/Rain",5,"MAY",826
"74126",1990,"ID","Nez Perce","DRY PEAS","Excess Moisture/Precip/Rain",9,"SEP",2268
"74127",1990,"ID","Nez Perce","DRY PEAS","Excess Moisture/Precip/Rain",10,"OCT",8882
"74128",1990,"ID","Nez Perce","DRY PEAS","Plant Disease",5,"MAY",1370
"74129",1990,"ID","Nez Perce","DRY PEAS","Plant Disease",9,"SEP",21945
"74130",1990,"ID","Nez Perce","DRY PEAS","Other (Snow-Lightning-Etc.)",9,"SEP",474
"74131",1990,"ID","Nez Perce","BARLEY","Drought",6,"JUN",324
"74132",1990,"ID","Nez Perce","BARLEY","Heat",6,"JUN",6915
"74133",1990,"ID","Nez Perce","BARLEY","Drought",7,"JUL",320
"74134",1990,"ID","Nez Perce","BARLEY","Drought",9,"SEP",775
"74135",1990,"ID","Nez Perce","BARLEY","Heat",10,"OCT",91
"74136",1990,"ID","Nez Perce","BARLEY","Hail",5,"MAY",137
"74137",1990,"ID","Nez Perce","BARLEY","Excess Moisture/Precip/Rain",5,"MAY",333
"74138",1990,"ID","Nez Perce","BARLEY","Excess Moisture/Precip/Rain",6,"JUN",103
"74139",1990,"ID","Nez Perce","BARLEY","Excess Moisture/Precip/Rain",8,"AUG",841
"74140",1990,"ID","Oneida","WHEAT","Drought",7,"JUL",3576
"74141",1990,"ID","Oneida","WHEAT","Drought",8,"AUG",686
"74142",1990,"ID","Oneida","WHEAT","Heat",7,"JUL",3598
"74143",1990,"ID","Oneida","WHEAT","Heat",9,"SEP",12265
"74144",1990,"ID","Oneida","WHEAT","Frost",6,"JUN",5787
"74145",1990,"ID","Oneida","WHEAT","Frost",9,"SEP",7466
"74146",1990,"ID","Oneida","WHEAT","Insects",8,"AUG",171
"74147",1990,"ID","Oneida","WHEAT","Drought",0,"",1130
"74148",1990,"ID","Oneida","WHEAT","Drought",0,"",16811
"74149",1990,"ID","Oneida","WHEAT","Heat",0,"",4358
"74150",1990,"ID","Oneida","WHEAT","Frost",0,"",20131
"74151",1990,"ID","Oneida","WHEAT","Drought",6,"JUN",79003
"74152",1990,"ID","Oneida","WHEAT","Drought",8,"AUG",16406
"74153",1990,"ID","Oneida","WHEAT","Drought",9,"SEP",5470
"74154",1990,"ID","Oneida","WHEAT","Drought",10,"OCT",1188
"74155",1990,"ID","Oneida","WHEAT","Heat",8,"AUG",16631
"74156",1990,"ID","Oneida","WHEAT","Heat",9,"SEP",22427
"74157",1990,"ID","Oneida","WHEAT","Heat",10,"OCT",30931
"74158",1990,"ID","Oneida","WHEAT","Failure Irrig Supply",6,"JUN",35445
"74159",1990,"ID","Oneida","WHEAT","Failure Irrig Supply",8,"AUG",1284
"74160",1990,"ID","Oneida","WHEAT","Frost",8,"AUG",69403
"74161",1990,"ID","Oneida","WHEAT","Frost",9,"SEP",165906
"74162",1990,"ID","Oneida","WHEAT","Frost",10,"OCT",49718
"74163",1990,"ID","Oneida","WHEAT","Freeze",10,"OCT",2656
"74164",1990,"ID","Oneida","WHEAT","Wind/Excess Wind",9,"SEP",407
"74165",1990,"ID","Oneida","WHEAT","Other (Snow-Lightning-Etc.)",9,"SEP",136
"74166",1990,"ID","Oneida","WHEAT","Other (Snow-Lightning-Etc.)",10,"OCT",2886
"74167",1990,"ID","Oneida","WHEAT","Drought",8,"AUG",2624
"74168",1990,"ID","Oneida","WHEAT","Heat",8,"AUG",4695
"74169",1990,"ID","Oneida","WHEAT","Heat",9,"SEP",15695
"74170",1990,"ID","Oneida","WHEAT","Frost",8,"AUG",4027
"74171",1990,"ID","Oneida","WHEAT","Frost",9,"SEP",1036
"74172",1990,"ID","Oneida","OATS","Heat",9,"SEP",245
"74173",1990,"ID","Oneida","OATS","Frost",8,"AUG",237
"74174",1990,"ID","Oneida","OATS","Drought",10,"OCT",662
"74175",1990,"ID","Oneida","SAFFLOWER","Drought",0,"",15567
"74176",1990,"ID","Oneida","SAFFLOWER","Heat",0,"",1854
"74177",1990,"ID","Oneida","SAFFLOWER","Frost",0,"",2302
"74178",1990,"ID","Oneida","SAFFLOWER","Drought",8,"AUG",12385
"74179",1990,"ID","Oneida","SAFFLOWER","Frost",9,"SEP",3398
"74180",1990,"ID","Oneida","BARLEY","Drought",7,"JUL",221
"74181",1990,"ID","Oneida","BARLEY","Drought",0,"",1286
"74182",1990,"ID","Oneida","BARLEY","Heat",0,"",543
"74183",1990,"ID","Oneida","BARLEY","Frost",0,"",1243
"74184",1990,"ID","Oneida","BARLEY","Drought",0,"",50047
"74185",1990,"ID","Oneida","BARLEY","Heat",0,"",11064
"74186",1990,"ID","Oneida","BARLEY","Frost",0,"",3388
"74187",1990,"ID","Oneida","BARLEY","Wind/Excess Wind",0,"",1811
"74188",1990,"ID","Oneida","BARLEY","Drought",5,"MAY",1762
"74189",1990,"ID","Oneida","BARLEY","Drought",6,"JUN",49409
"74190",1990,"ID","Oneida","BARLEY","Drought",7,"JUL",21380
"74191",1990,"ID","Oneida","BARLEY","Drought",8,"AUG",30285
"74192",1990,"ID","Oneida","BARLEY","Drought",9,"SEP",21549
"74193",1990,"ID","Oneida","BARLEY","Drought",10,"OCT",1063
"74194",1990,"ID","Oneida","BARLEY","Heat",8,"AUG",7403
"74195",1990,"ID","Oneida","BARLEY","Heat",9,"SEP",7091
"74196",1990,"ID","Oneida","BARLEY","Heat",10,"OCT",11055
"74197",1990,"ID","Oneida","BARLEY","Frost",8,"AUG",24623
"74198",1990,"ID","Oneida","BARLEY","Frost",9,"SEP",38544
"74199",1990,"ID","Oneida","BARLEY","Frost",10,"OCT",17157
"74200",1990,"ID","Oneida","BARLEY","Freeze",10,"OCT",3067
"74201",1990,"ID","Oneida","BARLEY","Wind/Excess Wind",8,"AUG",775
"74202",1990,"ID","Oneida","BARLEY","Wind/Excess Wind",9,"SEP",3031
"74203",1990,"ID","Oneida","BARLEY","Drought",8,"AUG",6055
"74204",1990,"ID","Oneida","BARLEY","Heat",8,"AUG",816
"74205",1990,"ID","Oneida","BARLEY","Heat",9,"SEP",2039
"74206",1990,"ID","Oneida","BARLEY","Frost",8,"AUG",8534
"74207",1990,"ID","Oneida","BARLEY","Frost",9,"SEP",2103
"74208",1990,"ID","Owyhee","All Other Crops","Heat",7,"JUL",17774
"74209",1990,"ID","Owyhee","All Other Crops","Hail",8,"AUG",15054
"74210",1990,"ID","Owyhee","All Other Crops","Heat",8,"AUG",1408
"74211",1990,"ID","Owyhee","All Other Crops","Heat",9,"SEP",873
"74212",1990,"ID","Owyhee","All Other Crops","Heat",6,"JUN",516
"74213",1990,"ID","Payette","WHEAT","Heat",9,"SEP",5291
"74214",1990,"ID","Payette","CORN","Insects",8,"AUG",494
"74215",1990,"ID","Payette","CORN","Insects",8,"AUG",1482
"74216",1990,"ID","Payette","APPLES","Hail",4,"APR",12084
"74217",1990,"ID","Payette","APPLES","Hail",5,"MAY",567105
"74218",1990,"ID","Payette","APPLES","Hail",8,"AUG",150971
"74219",1990,"ID","Payette","APPLES","Excess Sun",8,"AUG",6280
"74220",1990,"ID","Payette","APPLES","Frost",4,"APR",4141
"74221",1990,"ID","Payette","APPLES","Frost",5,"MAY",591
"74222",1990,"ID","Payette","APPLES","Hail",9,"SEP",20730
"74223",1990,"ID","Payette","APPLES","Hail",8,"AUG",14793
"74224",1990,"ID","Payette","BARLEY","Heat",8,"AUG",2194
"74225",1990,"ID","Payette","BARLEY","Frost",8,"AUG",3290
"74226",1990,"ID","Power","All Other Crops","Heat",7,"JUL",7238
"74227",1990,"ID","Power","All Other Crops","Hot Wind",7,"JUL",4825
"74228",1990,"ID","Power","All Other Crops","Drought",6,"JUN",654
"74229",1990,"ID","Power","All Other Crops","Drought",7,"JUL",77889
"74230",1990,"ID","Power","All Other Crops","Drought",8,"AUG",31678
"74231",1990,"ID","Power","All Other Crops","Heat",7,"JUL",115783
"74232",1990,"ID","Power","All Other Crops","Heat",8,"AUG",7197
"74233",1990,"ID","Power","All Other Crops","Frost",8,"AUG",5105
"74234",1990,"ID","Power","All Other Crops","Insects",8,"AUG",1221
"74235",1990,"ID","Power","All Other Crops","Drought",0,"",2504
"74236",1990,"ID","Power","All Other Crops","Frost",0,"",405
"74237",1990,"ID","Power","All Other Crops","Drought",0,"",3829
"74238",1990,"ID","Power","All Other Crops","Heat",0,"",8177
"74239",1990,"ID","Power","All Other Crops","Frost",0,"",7799
"74240",1990,"ID","Power","All Other Crops","Insects",0,"",2290
"74241",1990,"ID","Power","All Other Crops","Drought",5,"MAY",9006
"74242",1990,"ID","Power","All Other Crops","Drought",6,"JUN",13659
"74243",1990,"ID","Power","All Other Crops","Drought",7,"JUL",9847
"74244",1990,"ID","Power","All Other Crops","Drought",8,"AUG",8285
"74245",1990,"ID","Power","All Other Crops","Heat",6,"JUN",3048
"74246",1990,"ID","Power","All Other Crops","Heat",7,"JUL",3288
"74247",1990,"ID","Power","All Other Crops","Heat",10,"OCT",14241
"74248",1990,"ID","Power","All Other Crops","Hail",7,"JUL",1298
"74249",1990,"ID","Power","All Other Crops","Frost",6,"JUN",35767
"74250",1990,"ID","Power","All Other Crops","Frost",8,"AUG",22234
"74251",1990,"ID","Power","All Other Crops","Frost",9,"SEP",14155
"74252",1990,"ID","Power","All Other Crops","Frost",10,"OCT",9613
"74253",1990,"ID","Power","All Other Crops","Wind/Excess Wind",9,"SEP",5698
"74254",1990,"ID","Power","All Other Crops","Insects",10,"OCT",23844
"74255",1990,"ID","Power","All Other Crops","Drought",10,"OCT",1250
"74256",1990,"ID","Power","All Other Crops","Drought",11,"NOV",2533
"74257",1990,"ID","Power","All Other Crops","Heat",11,"NOV",682
"74258",1990,"ID","Power","All Other Crops","Insects",11,"NOV",4822
"74259",1990,"ID","Power","All Other Crops","Drought",7,"JUL",46631
"74260",1990,"ID","Power","All Other Crops","Heat",6,"JUN",1303
"74261",1990,"ID","Power","All Other Crops","Heat",7,"JUL",7879
"74262",1990,"ID","Power","All Other Crops","Hail",8,"AUG",2682
"74263",1990,"ID","Power","All Other Crops","Frost",9,"SEP",9998
"74264",1990,"ID","Power","All Other Crops","Frost",10,"OCT",1303
"74265",1990,"ID","Power","All Other Crops","Wind/Excess Wind",9,"SEP",3944
"74266",1990,"ID","Power","All Other Crops","Insects",10,"OCT",640
"74267",1990,"ID","Power","All Other Crops","Wildlife",10,"OCT",1273
"74268",1990,"ID","Teton","All Other Crops","Failure Irrig Supply",7,"JUL",2057
"74269",1990,"ID","Teton","All Other Crops","Hail",7,"JUL",5011
"74270",1990,"ID","Teton","All Other Crops","Frost",7,"JUL",1981
"74271",1990,"ID","Teton","All Other Crops","Drought",0,"",91
"74272",1990,"ID","Teton","All Other Crops","Hail",0,"",816
"74273",1990,"ID","Teton","All Other Crops","Drought",0,"",49459
"74274",1990,"ID","Teton","All Other Crops","Heat",0,"",4349
"74275",1990,"ID","Teton","All Other Crops","Hail",0,"",4174
"74276",1990,"ID","Teton","All Other Crops","Frost",0,"",234
"74277",1990,"ID","Teton","All Other Crops","Insects",0,"",9657
"74278",1990,"ID","Teton","All Other Crops","Drought",6,"JUN",475
"74279",1990,"ID","Teton","All Other Crops","Drought",7,"JUL",1388
"74280",1990,"ID","Teton","All Other Crops","Failure Irrig Supply",7,"JUL",4352
"74281",1990,"ID","Teton","All Other Crops","Insects",6,"JUN",9180
"74282",1990,"ID","Teton","All Other Crops","Insects",10,"OCT",903
"74283",1990,"ID","Twin Falls","WHEAT","Heat",6,"JUN",1374
"74284",1990,"ID","Twin Falls","WHEAT","Heat",7,"JUL",3729
"74285",1990,"ID","Twin Falls","WHEAT","Heat",8,"AUG",351
"74286",1990,"ID","Twin Falls","WHEAT","Heat",1,"JAN",380
"74287",1990,"ID","Twin Falls","WHEAT","Heat",2,"FEB",538
"74288",1990,"ID","Twin Falls","WHEAT","Heat",3,"MAR",1163
"74289",1990,"ID","Twin Falls","WHEAT","Heat",2,"FEB",6664
"74290",1990,"ID","Twin Falls","SUGAR BEETS","Frost",1,"JAN",4263
"74291",1990,"ID","Twin Falls","SUGAR BEETS","Frost",2,"FEB",5296
"74292",1990,"ID","Twin Falls","SUGAR BEETS","Heat",2,"FEB",1582
"74293",1990,"ID","Twin Falls","SUGAR BEETS","Frost",9,"SEP",273
"74294",1990,"ID","Twin Falls","CORN","Heat",3,"MAR",1477
"74295",1990,"ID","Twin Falls","SWEET CORN","Heat",10,"OCT",4978
"74296",1990,"ID","Twin Falls","SWEET CORN","Excess Moisture/Precip/Rain",10,"OCT",12094
"74297",1990,"ID","Twin Falls","DRY BEANS","Heat",6,"JUN",5795
"74298",1990,"ID","Twin Falls","DRY BEANS","Heat",7,"JUL",24073
"74299",1990,"ID","Twin Falls","DRY BEANS","Heat",8,"AUG",18394
"74300",1990,"ID","Twin Falls","DRY BEANS","Heat",7,"JUL",6817
"74301",1990,"ID","Twin Falls","DRY BEANS","Heat",8,"AUG",2033
"74302",1990,"ID","Twin Falls","DRY BEANS","Heat",9,"SEP",740
"74303",1990,"ID","Twin Falls","DRY BEANS","Freeze",10,"OCT",976
"74304",1990,"ID","Twin Falls","DRY BEANS","Hot Wind",9,"SEP",37472
"74305",1990,"ID","Twin Falls","DRY BEANS","Heat",1,"JAN",3486
"74306",1990,"ID","Twin Falls","DRY BEANS","Heat",3,"MAR",5436
"74307",1990,"ID","Twin Falls","DRY BEANS","Heat",4,"APR",3372
"74308",1990,"ID","Twin Falls","DRY BEANS","Heat",12,"DEC",5476
"74309",1990,"ID","Twin Falls","DRY BEANS","Heat",1,"JAN",9454
"74310",1990,"ID","Twin Falls","DRY BEANS","Heat",2,"FEB",23111
"74311",1990,"ID","Twin Falls","DRY BEANS","Wildlife",2,"FEB",6014
"74312",1990,"ID","Twin Falls","GREEN PEAS","Heat",7,"JUL",10166
"74313",1990,"ID","Twin Falls","DRY PEAS","Heat",6,"JUN",6492
"74314",1990,"ID","Twin Falls","DRY PEAS","Heat",1,"JAN",3126
"74315",1990,"ID","Twin Falls","DRY PEAS","Heat",3,"MAR",2066
"74316",1990,"ID","Twin Falls","DRY PEAS","Heat",12,"DEC",1304
"74317",1990,"ID","Twin Falls","DRY PEAS","Hail",12,"DEC",1956
"74318",1990,"ID","Twin Falls","DRY PEAS","Cold Wet Weather",6,"JUN",1352
"74319",1990,"ID","Twin Falls","POTATOES","Heat",6,"JUN",3965
"74320",1990,"ID","Twin Falls","POTATOES","Heat",1,"JAN",8226
"74321",1990,"ID","Washington","All Other Crops","Hail",4,"APR",3084
"74322",1990,"ID","Washington","All Other Crops","Frost",6,"JUN",1174
"74323",1990,"ID","Washington","All Other Crops","Insects",6,"JUN",4694
"74324",1990,"ID","Washington","All Other Crops","Drought",8,"AUG",1079
"74325",1990,"ID","Washington","All Other Crops","Heat",1,"JAN",662
"74326",1990,"ID","Washington","All Other Crops","Heat",7,"JUL",5850
"74327",1990,"ID","Washington","All Other Crops","Heat",8,"AUG",4900
"74328",1990,"ID","Washington","All Other Crops","Heat",9,"SEP",4670
"74329",1990,"ID","Washington","All Other Crops","Heat",10,"OCT",4719
"74330",1990,"ID","Washington","All Other Crops","Failure Irrig Supply",9,"SEP",4446
"74331",1990,"ID","Washington","All Other Crops","Failure Irrig Supply",10,"OCT",2432
"74332",1990,"ID","Washington","All Other Crops","Wind/Excess Wind",9,"SEP",1400
"74333",1990,"ID","Washington","All Other Crops","Drought",7,"JUL",506
"74334",1990,"ID","Washington","All Other Crops","Drought",9,"SEP",426
"74335",1990,"ID","Washington","All Other Crops","Heat",7,"JUL",6412
"74336",1990,"ID","Washington","All Other Crops","Heat",8,"AUG",826
"74337",1990,"ID","Washington","All Other Crops","Failure Irrig Supply",7,"JUL",1703
"74338",1990,"ID","Washington","All Other Crops","Excess Moisture/Precip/Rain",6,"JUN",443
"74339",1990,"ID","Washington","All Other Crops","Frost",6,"JUN",1771
"74340",1990,"ID","All Other Counties","All Other Crops","Heat",0,"",663
"74341",1990,"ID","All Other Counties","All Other Crops","Heat",9,"SEP",448523
"74342",1990,"ID","All Other Counties","All Other Crops","Heat",10,"OCT",1266
"74343",1990,"ID","All Other Counties","All Other Crops","Excess Moisture/Precip/Rain",5,"MAY",3797
"74344",1990,"ID","All Other Counties","All Other Crops","Excess Moisture/Precip/Rain",9,"SEP",258
"74345",1990,"ID","All Other Counties","All Other Crops","Freeze",8,"AUG",68400
"74346",1990,"ID","All Other Counties","All Other Crops","Drought",7,"JUL",565
"74347",1990,"ID","All Other Counties","All Other Crops","Failure Irrig Supply",6,"JUN",4896
"74348",1990,"ID","All Other Counties","All Other Crops","Hail",9,"SEP",13306
"74349",1990,"ID","All Other Counties","All Other Crops","Frost",7,"JUL",933
"74350",1990,"ID","All Other Counties","All Other Crops","Wind/Excess Wind",9,"SEP",173
"74351",1990,"ID","All Other Counties","All Other Crops","Insects",7,"JUL",3167
"74352",1990,"ID","All Other Counties","All Other Crops","Insects",9,"SEP",20961
"74353",1990,"ID","All Other Counties","All Other Crops","Heat",0,"",1672
"74354",1990,"ID","All Other Counties","All Other Crops","Failure Irrig Supply",0,"",435
"74355",1990,"ID","All Other Counties","All Other Crops","Excess Moisture/Precip/Rain",0,"",356
"74356",1990,"ID","All Other Counties","All Other Crops","Insects",0,"",48
"74357",1990,"ID","All Other Counties","All Other Crops","Drought",5,"MAY",617
"74358",1990,"ID","All Other Counties","All Other Crops","Drought",6,"JUN",23715
"74359",1990,"ID","All Other Counties","All Other Crops","Drought",7,"JUL",7112
"74360",1990,"ID","All Other Counties","All Other Crops","Drought",8,"AUG",571
"74361",1990,"ID","All Other Counties","All Other Crops","Drought",10,"OCT",11384
"74362",1990,"ID","All Other Counties","All Other Crops","Heat",6,"JUN",9588
"74363",1990,"ID","All Other Counties","All Other Crops","Heat",10,"OCT",3599
"74364",1990,"ID","All Other Counties","All Other Crops","Failure Irrig Supply",5,"MAY",18150
"74365",1990,"ID","All Other Counties","All Other Crops","Failure Irrig Supply",6,"JUN",160335
"74366",1990,"ID","All Other Counties","All Other Crops","Failure Irrig Supply",7,"JUL",46311
"74367",1990,"ID","All Other Counties","All Other Crops","Failure Irrig Supply",10,"OCT",7046
"74368",1990,"ID","All Other Counties","All Other Crops","Hail",8,"AUG",22344
"74369",1990,"ID","All Other Counties","All Other Crops","Excess Moisture/Precip/Rain",9,"SEP",3777
"74370",1990,"ID","All Other Counties","All Other Crops","Frost",6,"JUN",56128
"74371",1990,"ID","All Other Counties","All Other Crops","Frost",8,"AUG",5398
"74372",1990,"ID","All Other Counties","All Other Crops","Freeze",5,"MAY",21561
"74373",1990,"ID","All Other Counties","All Other Crops","Freeze",6,"JUN",58600
"74374",1990,"ID","All Other Counties","All Other Crops","Freeze",8,"AUG",4425
"74375",1990,"ID","All Other Counties","All Other Crops","Freeze",10,"OCT",86400
"74376",1990,"ID","All Other Counties","All Other Crops","Hot Wind",6,"JUN",2354
"74377",1990,"ID","All Other Counties","All Other Crops","Insects",7,"JUL",10443
"74378",1990,"ID","All Other Counties","All Other Crops","Insects",10,"OCT",10376
"74379",1990,"ID","All Other Counties","All Other Crops","Wildlife",7,"JUL",13793
"74380",1990,"ID","All Other Counties","All Other Crops","Wildlife",10,"OCT",10157
"74381",1990,"ID","All Other Counties","All Other Crops","Drought",6,"JUN",1039
"74382",1990,"ID","All Other Counties","All Other Crops","Drought",7,"JUL",1722
"74383",1990,"ID","All Other Counties","All Other Crops","Failure Irrig Supply",6,"JUN",1104
"74384",1990,"ID","All Other Counties","All Other Crops","Failure Irrig Supply",10,"OCT",869
"74385",1990,"ID","All Other Counties","All Other Crops","Hail",10,"OCT",1078
"74386",1990,"ID","All Other Counties","All Other Crops","Frost",6,"JUN",4314
"74387",1990,"ID","All Other Counties","All Other Crops","Freeze",6,"JUN",322
"74388",1990,"ID","All Other Counties","All Other Crops","Freeze",9,"SEP",4741
"74389",1990,"ID","All Other Counties","All Other Crops","Freeze",10,"OCT",316
"74390",1990,"ID","All Other Counties","All Other Crops","Insects",10,"OCT",289
"74391",1990,"ID","All Other Counties","All Other Crops","Wildlife",7,"JUL",2746
"74392",1990,"ID","All Other Counties","All Other Crops","Wildlife",10,"OCT",276
"120625",1990,"OR","Crook","All Other Crops","Heat",7,"JUL",3457
"120626",1990,"OR","Gilliam","WHEAT","Drought",5,"MAY",9619
"120627",1990,"OR","Gilliam","WHEAT","Drought",6,"JUN",65776
"120628",1990,"OR","Gilliam","WHEAT","Drought",11,"NOV",58898
"120629",1990,"OR","Gilliam","WHEAT","Drought",12,"DEC",4133
"120630",1990,"OR","Gilliam","WHEAT","Frost",6,"JUN",24396
"120631",1990,"OR","Gilliam","WHEAT","Drought",3,"MAR",8605
"120632",1990,"OR","Gilliam","WHEAT","Drought",4,"APR",6475
"120633",1990,"OR","Gilliam","WHEAT","Drought",5,"MAY",151262
