"","year","state","county","commodity","damagecause","monthcode","month","acres","loss"
"751668",2006,"WA","Walla Walla","ADJUSTED GROSS REVENUE","Excess Moisture/Precip/Rain",1,"JAN",0,58748
"751669",2006,"WA","Walla Walla","GREEN PEAS","Heat",5,"MAY",725.29,48459
"751670",2006,"WA","Walla Walla","GREEN PEAS","Heat",6,"JUN",1.36,104
"751671",2006,"WA","Walla Walla","GREEN PEAS","Heat",6,"JUN",19.84,4317
"751672",2006,"WA","Walla Walla","GREEN PEAS","Heat",6,"JUN",905.55,45399
"751673",2006,"WA","Walla Walla","DRY PEAS","Drought",7,"JUL",6.9,187
"751674",2006,"WA","Walla Walla","DRY PEAS","Heat",5,"MAY",219.2,4880
"751675",2006,"WA","Walla Walla","DRY PEAS","Heat",7,"JUL",396.81,14501
"751676",2006,"WA","Walla Walla","DRY PEAS","Frost",5,"MAY",111.4,5976
"751677",2006,"WA","Walla Walla","DRY PEAS","Frost",4,"APR",60,2252
"751678",2006,"WA","Walla Walla","DRY PEAS","Insects",6,"JUN",5.9,225
"751679",2006,"WA","Walla Walla","POTATOES","Hail",5,"MAY",19.585,9183.75
"751680",2006,"WA","Walla Walla","POTATOES","Freeze",10,"OCT",372.115,174491.25
"751681",2006,"WA","Walla Walla","BARLEY","Heat",5,"MAY",1.2,41
"751682",2006,"WA","Whatcom","All Other Crops","Other Causes",7,"JUL",0,94326
"751683",2006,"WA","Whatcom","All Other Crops","Frost",5,"MAY",61.9,71748
"751684",2006,"WA","Whatcom","All Other Crops","Frost",6,"JUN",39.9,79844
"751685",2006,"WA","Whatcom","All Other Crops","Freeze",3,"MAR",0,434439
"751686",2006,"WA","Whitman","WHEAT","Decline in Price",8,"AUG",9.7719,75.3
"751687",2006,"WA","Whitman","WHEAT","Decline in Price",9,"SEP",1184.1881,9295.7
"751688",2006,"WA","Whitman","WHEAT","Drought",7,"JUL",374.7,21722
"751689",2006,"WA","Whitman","WHEAT","Drought",7,"JUL",66.444,898.66
"751690",2006,"WA","Whitman","WHEAT","Drought",6,"JUN",1475.795,55508.2
"751691",2006,"WA","Whitman","WHEAT","Drought",6,"JUN",888.49,11889.2
"751692",2006,"WA","Whitman","WHEAT","Drought",5,"MAY",346,26260
"751693",2006,"WA","Whitman","WHEAT","Drought",5,"MAY",789.44,21198
"751694",2006,"WA","Whitman","WHEAT","Heat",7,"JUL",920.1529,16105.79
"751695",2006,"WA","Whitman","WHEAT","Heat",4,"APR",342.65,15936
"751696",2006,"WA","Whitman","WHEAT","Heat",7,"JUL",4259.584,203671.6
"751697",2006,"WA","Whitman","WHEAT","Heat",5,"MAY",669.6177,10186.73
"751698",2006,"WA","Whitman","WHEAT","Heat",5,"MAY",1144.772,19302.6
"751699",2006,"WA","Whitman","WHEAT","Heat",6,"JUN",11078.432,461998.8
"751700",2006,"WA","Whitman","WHEAT","Heat",6,"JUN",2116.314,36447.14
"751701",2006,"WA","Whitman","WHEAT","Hail",6,"JUN",1971.88,5842
"751702",2006,"WA","Whitman","WHEAT","Excess Moisture/Precip/Rain",5,"MAY",139.604,2126.8
"751703",2006,"WA","Whitman","WHEAT","Excess Moisture/Precip/Rain",6,"JUN",158.445,4506
"751704",2006,"WA","Whitman","WHEAT","Excess Moisture/Precip/Rain",4,"APR",201.52,6510.8
"751705",2006,"WA","Whitman","WHEAT","Excess Moisture/Precip/Rain",1,"JAN",48.3,797
"751706",2006,"WA","Whitman","WHEAT","Frost",4,"APR",152.822,6217.6
"751707",2006,"WA","Whitman","WHEAT","Frost",5,"MAY",270.218,12078.7
"751708",2006,"WA","Whitman","WHEAT","Frost",5,"MAY",233.7594,1769.88
"751709",2006,"WA","Whitman","WHEAT","Cold Winter",2,"FEB",39.2,3882.5
"751710",2006,"WA","Whitman","WHEAT","Cold Winter",3,"MAR",1329.79,76752
"751711",2006,"WA","Whitman","WHEAT","Cold Wet Weather",2,"FEB",119,651
"751712",2006,"WA","Whitman","DRY BEANS","Heat",6,"JUN",30.3,967
"751713",2006,"WA","Whitman","DRY BEANS","Heat",7,"JUL",175.3,6718
"751714",2006,"WA","Whitman","DRY BEANS","Hail",6,"JUN",262.7163,8334.81
"751715",2006,"WA","Whitman","DRY BEANS","Flood",6,"JUN",2.6537,84.19
"751716",2006,"WA","Whitman","DRY PEAS","Drought",7,"JUL",62.8621,268.03
"751717",2006,"WA","Whitman","DRY PEAS","Drought",6,"JUN",504.37,22513.2
"751718",2006,"WA","Whitman","DRY PEAS","Heat",5,"MAY",1034.06,32352
"751719",2006,"WA","Whitman","DRY PEAS","Heat",6,"JUN",12219.5314,402451.37
"751720",2006,"WA","Whitman","DRY PEAS","Heat",4,"APR",43.95,492
"751721",2006,"WA","Whitman","DRY PEAS","Heat",7,"JUL",1895.6,47872.6
"751722",2006,"WA","Whitman","DRY PEAS","Hail",6,"JUN",764.02,3928.7
"751723",2006,"WA","Whitman","DRY PEAS","Hail",6,"JUN",143.8,12261
"751724",2006,"WA","Whitman","DRY PEAS","Excess Moisture/Precip/Rain",4,"APR",65.896,2944
"751725",2006,"WA","Whitman","DRY PEAS","Excess Moisture/Precip/Rain",5,"MAY",2117.67,83556.4
"751726",2006,"WA","Whitman","DRY PEAS","Cold Wet Weather",4,"APR",189.3325,7069.5
"751727",2006,"WA","Whitman","DRY PEAS","Cold Wet Weather",5,"MAY",70,537
"751728",2006,"WA","Whitman","DRY PEAS","Wildlife",8,"AUG",20.168,473.2
"751729",2006,"WA","Whitman","BARLEY","Drought",7,"JUL",74.4,967
"751730",2006,"WA","Whitman","BARLEY","Drought",5,"MAY",880.65,7326
"751731",2006,"WA","Whitman","BARLEY","Drought",6,"JUN",316.05,3722
"751732",2006,"WA","Whitman","BARLEY","Drought",5,"MAY",54,270
"751733",2006,"WA","Whitman","BARLEY","Heat",6,"JUN",1159.01,19232
"751734",2006,"WA","Whitman","BARLEY","Heat",5,"MAY",921.55,12653
"751735",2006,"WA","Whitman","BARLEY","Heat",7,"JUL",1089.804,21035
"751736",2006,"WA","Whitman","BARLEY","Heat",7,"JUL",333.36,6901
"751737",2006,"WA","Whitman","BARLEY","Heat",6,"JUN",406.58,5850
"751738",2006,"WA","Whitman","BARLEY","Hail",6,"JUN",33.3,55
"751739",2006,"WA","Whitman","BARLEY","Excess Moisture/Precip/Rain",5,"MAY",9.696,56.8
"751740",2006,"WA","Whitman","BARLEY","Excess Moisture/Precip/Rain",5,"MAY",16.24,122
"751741",2006,"WA","Whitman","BARLEY","Excess Moisture/Precip/Rain",4,"APR",86.468,1132.8
"751742",2006,"WA","Whitman","BARLEY","Cold Winter",5,"MAY",5.55,98.4
"751743",2006,"WA","Whitman","BARLEY","Cold Wet Weather",5,"MAY",61.272,2412
"751744",2006,"WA","Yakima","WHEAT","Heat",7,"JUL",72.66,1375.2
"751745",2006,"WA","Yakima","WHEAT","Heat",5,"MAY",1292.02,34401
"751746",2006,"WA","Yakima","WHEAT","Hail",5,"MAY",266.26,1471
"751747",2006,"WA","Yakima","WHEAT","Cold Wet Weather",2,"FEB",15.67,260
"751748",2006,"WA","Yakima","WHEAT","Cold Wet Weather",7,"JUL",108.99,2062.8
"751749",2006,"WA","Yakima","GRAPES","Heat",7,"JUL",149.39,42545
"751750",2006,"WA","Yakima","GRAPES","Heat",6,"JUN",72.4,21645
"751751",2006,"WA","Yakima","GRAPES","Heat",8,"AUG",22.7,10647
"751752",2006,"WA","Yakima","GRAPES","Frost",4,"APR",26.1,10667
"751753",2006,"WA","Yakima","GRAPES","Frost",10,"OCT",5,2048
"751754",2006,"WA","Yakima","GRAPES","Freeze",2,"FEB",99.8,36505
"751755",2006,"WA","Yakima","GRAPES","Freeze",5,"MAY",48.6,5343
"751756",2006,"WA","Yakima","GRAPES","Freeze",2,"FEB",9.6,6650
"751757",2006,"WA","Yakima","GRAPES","Freeze",4,"APR",83.9,21315
"751758",2006,"WA","Yakima","GRAPES","Cold Wet Weather",5,"MAY",16,4934
"751759",2006,"WA","Yakima","GRAPES","Wind/Excess Wind",3,"MAR",8.9,1287
"751760",2006,"WA","Yakima","APPLES","Heat",5,"MAY",34.8,113621
"751761",2006,"WA","Yakima","APPLES","Heat",7,"JUL",12,32037
"751762",2006,"WA","Yakima","APPLES","Hail",5,"MAY",22.06,20295.2
"751763",2006,"WA","Yakima","APPLES","Hail",6,"JUN",29.1,12493
"751764",2006,"WA","Yakima","APPLES","Hail",5,"MAY",3,7701
"751765",2006,"WA","Yakima","APPLES","Frost",4,"APR",82.8,125130
"751766",2006,"WA","Yakima","APPLES","Frost",3,"MAR",3.6,6914
"751767",2006,"WA","Yakima","APPLES","Frost",4,"APR",229.86,350583
"751768",2006,"WA","Yakima","APPLES","Frost",5,"MAY",25,5179
"751769",2006,"WA","Yakima","APPLES","Frost",10,"OCT",17.2,39654
"751770",2006,"WA","Yakima","APPLES","Freeze",4,"APR",38.6,27302
"751771",2006,"WA","Yakima","APPLES","Freeze",3,"MAR",36.6,75506
"751772",2006,"WA","Yakima","APPLES","Freeze",2,"FEB",19.9,17091
"751773",2006,"WA","Yakima","APPLES","Cold Wet Weather",6,"JUN",19.14,15574.8
"751774",2006,"WA","Yakima","APPLES","Cold Wet Weather",4,"APR",5.2,8998
"751775",2006,"WA","Yakima","CHERRIES","Heat",6,"JUN",8,6776
"751776",2006,"WA","Yakima","CHERRIES","Failure Irrig Supply",6,"JUN",1.6,646
"751777",2006,"WA","Yakima","CHERRIES","Excess Moisture/Precip/Rain",6,"JUN",112.6,214486
"751778",2006,"WA","Yakima","CHERRIES","Excess Moisture/Precip/Rain",5,"MAY",3.1,1630
"751779",2006,"WA","Yakima","CHERRIES","Excess Moisture/Precip/Rain",6,"JUN",102.5,64903
"751780",2006,"WA","Yakima","CHERRIES","Frost",2,"FEB",4.59,4391.1
"751781",2006,"WA","Yakima","CHERRIES","Frost",6,"JUN",4.41,4218.9
"751782",2006,"WA","Yakima","CHERRIES","Cold Wet Weather",6,"JUN",2.6,-8115
"751783",2006,"WA","Yakima","CHERRIES","Cold Wet Weather",6,"JUN",4.9,9892
"751784",2006,"WA","Yakima","ADJUSTED GROSS REVENUE-LITE","Other Causes",6,"JUN",0,90920
"751785",2006,"WA","Yakima","ADJUSTED GROSS REVENUE-LITE","Other Causes",5,"MAY",0,78800
"751786",2006,"WA","Yakima","ADJUSTED GROSS REVENUE-LITE","Other Causes",10,"OCT",0,11451
"751787",2006,"WA","Yakima","ADJUSTED GROSS REVENUE-LITE","Other Causes",11,"NOV",0,2560
"751788",2006,"WA","Yakima","ADJUSTED GROSS REVENUE","Other Causes",3,"MAR",0,66769.4
"751789",2006,"WA","Yakima","ADJUSTED GROSS REVENUE","Hail",5,"MAY",0,114908
"751790",2006,"WA","Yakima","ADJUSTED GROSS REVENUE","Excess Moisture/Precip/Rain",6,"JUN",0,120067
"751791",2006,"WA","Yakima","ADJUSTED GROSS REVENUE","Frost",1,"JAN",0,138337
"751792",2006,"WA","Yakima","ADJUSTED GROSS REVENUE","Freeze",4,"APR",0,120067
"751793",2006,"WA","Yakima","ADJUSTED GROSS REVENUE","Cold Wet Weather",3,"MAR",0,59487.6
"751794",2006,"WA","Yakima","PEARS","Heat",8,"AUG",1.2,685.6
"751795",2006,"WA","Yakima","PEARS","Heat",5,"MAY",4.7,44
"751796",2006,"WA","Yakima","PEARS","Frost",4,"APR",40.9,13386
"751797",2006,"WA","Yakima","PEARS","Frost",4,"APR",18,3644
"751798",2006,"WA","Yakima","PEARS","Frost",3,"MAR",1.8,1028.4
"751799",2006,"WA","Yakima","FRESH APRICOTS","Heat",6,"JUN",0.57,888
"751800",2006,"WA","Yakima","FRESH APRICOTS","Hail",5,"MAY",2.25,2654
"751801",2006,"WA","Yakima","FRESH APRICOTS","Frost",4,"APR",0.285,169.1
"751802",2006,"WA","Yakima","FRESH APRICOTS","Frost",2,"FEB",1.7,3413
"751803",2006,"WA","Yakima","FRESH APRICOTS","Freeze",4,"APR",12,14742
"751804",2006,"WA","Yakima","FRESH APRICOTS","Freeze",2,"FEB",11.895,15962.9
"751805",2006,"WA","Yakima","FRESH NECTARINES","Frost",5,"MAY",5.035,1292
"751806",2006,"WA","Yakima","FRESH NECTARINES","Frost",4,"APR",5,4799
"751807",2006,"WA","Yakima","FRESH NECTARINES","Freeze",2,"FEB",0.265,68
"751808",2006,"WA","All Other Counties","All Other Crops","Drought",7,"JUL",57.9,1240
"751809",2006,"WA","All Other Counties","All Other Crops","Excess Moisture/Precip/Rain",6,"JUN",9,1636
"766519",2007,"ID","Ada","WHEAT","Drought",6,"JUN",11,255
"766520",2007,"ID","Ada","WHEAT","Drought",6,"JUN",95,6135
"766521",2007,"ID","Ada","WHEAT","Heat",5,"MAY",23.166,678.15
"766522",2007,"ID","Ada","WHEAT","Heat",4,"APR",0.234,6.85
"766523",2007,"ID","Ada","WHEAT","Heat",6,"JUN",237.8,78145
"766524",2007,"ID","Ada","SUGAR BEETS","Frost",4,"APR",314.4,12262
"766525",2007,"ID","Ada","SUGAR BEETS","Freeze",4,"APR",456.4,17800
"766526",2007,"ID","Ada","All Other Crops","Heat",5,"MAY",25,1130
"766527",2007,"ID","Bannock","WHEAT","Drought",8,"AUG",834.462,46352.4
"766528",2007,"ID","Bannock","WHEAT","Drought",6,"JUN",61.52,1230.4
"766529",2007,"ID","Bannock","WHEAT","Drought",7,"JUL",17.956,1113.6
"766530",2007,"ID","Bannock","WHEAT","Drought",8,"AUG",51.4,1835
"766531",2007,"ID","Bannock","WHEAT","Drought",6,"JUN",83.28,8013.8
"766532",2007,"ID","Bannock","WHEAT","Drought",6,"JUN",579.037,15090.7
"766533",2007,"ID","Bannock","WHEAT","Heat",6,"JUN",107.81,20772.8
"766534",2007,"ID","Bannock","WHEAT","Heat",8,"AUG",40,10760
"766535",2007,"ID","Bannock","WHEAT","Heat",7,"JUL",212.5,2977.1
"766536",2007,"ID","Bannock","WHEAT","Heat",7,"JUL",2582.6,171181
"766537",2007,"ID","Bannock","WHEAT","Failure Irrig Supply",8,"AUG",45.81,3877
"766538",2007,"ID","Bannock","WHEAT","Frost",5,"MAY",125.18,7443.5
"766539",2007,"ID","Bannock","WHEAT","Frost",8,"AUG",16.958,923.6
"766540",2007,"ID","Bannock","WHEAT","Frost",5,"MAY",989.127,47867.1
"766541",2007,"ID","Bannock","WHEAT","Frost",5,"MAY",245.28,26903.9
"766542",2007,"ID","Bannock","WHEAT","Freeze",2,"FEB",77.5,20039
"766543",2007,"ID","Bannock","WHEAT","Freeze",6,"JUN",133.2,17635
"766544",2007,"ID","Bannock","WHEAT","Freeze",10,"OCT",304.3,3887
"766545",2007,"ID","Bannock","WHEAT","Freeze",2,"FEB",334.5,5218
"766546",2007,"ID","Bannock","WHEAT","Cold Winter",3,"MAR",106.74,12267.3
"766547",2007,"ID","Bannock","WHEAT","Cold Winter",3,"MAR",137.4,1336.8
"766548",2007,"ID","Bannock","POTATOES","Heat",7,"JUL",123.1,36523
"766549",2007,"ID","Bannock","PASTURE,RANGELAND,FORAGE","Area Plan Crops Only",9,"SEP",38.5,1268
"766550",2007,"ID","Bannock","PASTURE,RANGELAND,FORAGE","Area Plan Crops Only",7,"JUL",1364.16,31758
"766551",2007,"ID","Bannock","PASTURE,RANGELAND,FORAGE","Area Plan Crops Only",11,"NOV",25.2,835
"766552",2007,"ID","Bannock","PASTURE,RANGELAND,FORAGE","Area Plan Crops Only",5,"MAY",109.77,2993
"766553",2007,"ID","Bannock","BARLEY","Drought",6,"JUN",202.098,5495.2
"766554",2007,"ID","Bannock","BARLEY","Drought",8,"AUG",43.3,1586
"766555",2007,"ID","Bannock","BARLEY","Heat",7,"JUL",187.45,7728
"766556",2007,"ID","Bannock","BARLEY","Heat",7,"JUL",379.25,18779
"766557",2007,"ID","Bannock","BARLEY","Heat",7,"JUL",50.44,2754
"766558",2007,"ID","Bannock","BARLEY","Heat",7,"JUL",283.35,18853
"766559",2007,"ID","Bannock","BARLEY","Heat",8,"AUG",214.8,506
"766560",2007,"ID","Bannock","BARLEY","Failure Irrig Supply",8,"AUG",33,1335
"766561",2007,"ID","Bannock","BARLEY","Hail",8,"AUG",130.6,3455
"766562",2007,"ID","Bannock","BARLEY","Excess Moisture/Precip/Rain",8,"AUG",27.5,1524
"766563",2007,"ID","Bannock","BARLEY","Frost",5,"MAY",290.932,7897.8
"766564",2007,"ID","Bannock","BARLEY","Frost",6,"JUN",62.1,1666
"766565",2007,"ID","Bannock","BARLEY","Frost",6,"JUN",59.5,1548
"766566",2007,"ID","Bannock","BARLEY","Freeze",9,"SEP",224.4,3794
"766567",2007,"ID","Bear Lake","WHEAT","Drought",5,"MAY",49.63,-100.8
"766568",2007,"ID","Bear Lake","WHEAT","Drought",9,"SEP",229.9,7322
"766569",2007,"ID","Bear Lake","WHEAT","Drought",6,"JUN",83.1,1191
"766570",2007,"ID","Bear Lake","WHEAT","Heat",7,"JUL",29.33,89.6
"766571",2007,"ID","Bear Lake","WHEAT","Heat",7,"JUL",144.579,3223.8
"766572",2007,"ID","Bear Lake","WHEAT","Heat",6,"JUN",1157.96,4500.8
"766573",2007,"ID","Bear Lake","WHEAT","Failure Irrig Supply",5,"MAY",55.37,404.6
"766574",2007,"ID","Bear Lake","WHEAT","Frost",5,"MAY",1744.94,6912.2
"766575",2007,"ID","Bear Lake","WHEAT","Frost",6,"JUN",52.815,648.4
"766576",2007,"ID","Bear Lake","WHEAT","Frost",6,"JUN",12.57,38.4
"766577",2007,"ID","Bear Lake","WHEAT","Freeze",6,"JUN",79.896,1843
"766578",2007,"ID","Bear Lake","PASTURE,RANGELAND,FORAGE","Area Plan Crops Only",7,"JUL",12,301
"766579",2007,"ID","Bear Lake","BARLEY","Drought",9,"SEP",337.5,12369
"766580",2007,"ID","Bear Lake","BARLEY","Drought",6,"JUN",110.5,1526
"766581",2007,"ID","Bear Lake","BARLEY","Drought",7,"JUL",27.496,597.1
"766582",2007,"ID","Bear Lake","BARLEY","Heat",9,"SEP",120.4,8484
"766583",2007,"ID","Bear Lake","BARLEY","Heat",8,"AUG",179.4,11620
"766584",2007,"ID","Bear Lake","BARLEY","Heat",7,"JUL",147.206,5580.6
"766585",2007,"ID","Bear Lake","BARLEY","Failure Irrig Supply",5,"MAY",62.56,3759
"766586",2007,"ID","Bear Lake","BARLEY","Failure Irrig Supply",6,"JUN",81.5,3849
"766587",2007,"ID","Bear Lake","BARLEY","Failure Irrig Supply",6,"JUN",147.91,4745
"766588",2007,"ID","Bear Lake","BARLEY","Frost",6,"JUN",123.771,5015.2
"766589",2007,"ID","Bear Lake","BARLEY","Frost",5,"MAY",11.057,275.1
"766590",2007,"ID","Benewah","WHEAT","Drought",7,"JUL",601.62,45439
"766591",2007,"ID","Benewah","WHEAT","Drought",7,"JUL",458.21,2881
"766592",2007,"ID","Benewah","WHEAT","Drought",5,"MAY",2.9,156
"766593",2007,"ID","Benewah","WHEAT","Heat",7,"JUL",228.9,8086
"766594",2007,"ID","Benewah","WHEAT","Heat",5,"MAY",422.4045,27830.53
"766595",2007,"ID","Benewah","WHEAT","Frost",4,"APR",138.108,6153.66
"766596",2007,"ID","Benewah","WHEAT","Frost",6,"JUN",94.4,5605
"766597",2007,"ID","Benewah","WHEAT","Freeze",4,"APR",301.5375,22812.81
"766598",2007,"ID","Benewah","WHEAT","Cold Winter",1,"JAN",40.34,630
"766599",2007,"ID","Benewah","DRY PEAS","Heat",7,"JUL",267.1,7552
"766600",2007,"ID","Benewah","DRY PEAS","Heat",6,"JUN",182.45,1130
"766601",2007,"ID","Benewah","All Other Crops","Drought",7,"JUL",9.07,158
"766602",2007,"ID","Bingham","WHEAT","Drought",8,"AUG",114.15,729.75
"766603",2007,"ID","Bingham","WHEAT","Drought",5,"MAY",30.1,2481.5
"766604",2007,"ID","Bingham","WHEAT","Heat",4,"APR",8.8,5118
"766605",2007,"ID","Bingham","WHEAT","Heat",6,"JUN",31.195,854.5
"766606",2007,"ID","Bingham","WHEAT","Heat",5,"MAY",31.195,854.5
"766607",2007,"ID","Bingham","WHEAT","Heat",8,"AUG",520,28328
"766608",2007,"ID","Bingham","WHEAT","Heat",4,"APR",20.3,1945
"766609",2007,"ID","Bingham","WHEAT","Heat",7,"JUL",1061.5,94855
"766610",2007,"ID","Bingham","WHEAT","Heat",8,"AUG",238.05,13073.25
"766611",2007,"ID","Bingham","WHEAT","Hail",5,"MAY",150.3,5494
"766612",2007,"ID","Bingham","WHEAT","Frost",5,"MAY",98.4,52448.5
"766613",2007,"ID","Bingham","WHEAT","Frost",4,"APR",108.7,22081
"766614",2007,"ID","Bingham","WHEAT","Frost",5,"MAY",107.1,2678
"766615",2007,"ID","Bingham","WHEAT","Frost",5,"MAY",575.7,89561
"766616",2007,"ID","Bingham","WHEAT","Freeze",1,"JAN",51,993
"766617",2007,"ID","Bingham","WHEAT","Freeze",2,"FEB",954.7,18599
"766618",2007,"ID","Bingham","WHEAT","Freeze",5,"MAY",652.3,129759
"766619",2007,"ID","Bingham","WHEAT","Freeze",2,"FEB",2580.5,660595
"766620",2007,"ID","Bingham","WHEAT","Freeze",1,"JAN",391.26,141779.2
"766621",2007,"ID","Bingham","WHEAT","Freeze",2,"FEB",1155.4,447670
"766622",2007,"ID","Bingham","WHEAT","Freeze",2,"FEB",1113.42,17365
"766623",2007,"ID","Bingham","WHEAT","Cold Winter",1,"JAN",1319.3,25700
"766624",2007,"ID","Bingham","WHEAT","Cold Winter",1,"JAN",2162.1,726648
"766625",2007,"ID","Bingham","WHEAT","Cold Winter",2,"FEB",273.47,81450
"766626",2007,"ID","Bingham","WHEAT","Cold Winter",1,"JAN",55.8,870.6
"766627",2007,"ID","Bingham","WHEAT","Cold Winter",2,"FEB",1385.1,21607
"766628",2007,"ID","Bingham","WHEAT","Cold Winter",2,"FEB",1234.3,274592
"766629",2007,"ID","Bingham","WHEAT","Cold Winter",1,"JAN",288.4,28319
"766630",2007,"ID","Bingham","WHEAT","Cold Wet Weather",1,"JAN",38,6682
"766631",2007,"ID","Bingham","WHEAT","Cold Wet Weather",1,"JAN",152.6,2380
"766632",2007,"ID","Bingham","WHEAT","Wind/Excess Wind",3,"MAR",37.2,580.4
"766633",2007,"ID","Bingham","WHEAT","Wind/Excess Wind",3,"MAR",143.1,82366
"766634",2007,"ID","Bingham","WHEAT","Wind/Excess Wind",4,"APR",189.3,34373
"766635",2007,"ID","Bingham","WHEAT","Wind/Excess Wind",1,"JAN",17.64,8518.8
"766636",2007,"ID","Bingham","WHEAT","Wildlife",3,"MAR",324.8,67712
"766637",2007,"ID","Bingham","WHEAT","Wildlife",3,"MAR",14,218
"766638",2007,"ID","Bingham","SUGAR BEETS","Excess Moisture/Precip/Rain",4,"APR",239,9321
"766639",2007,"ID","Bingham","SUGAR BEETS","Frost",4,"APR",350.9,13684.5
"766640",2007,"ID","Bingham","SUGAR BEETS","Frost",5,"MAY",70.5,1977
"766641",2007,"ID","Bingham","SUGAR BEETS","Freeze",4,"APR",3403.59,132744
"766642",2007,"ID","Bingham","SUGAR BEETS","Wind/Excess Wind",5,"MAY",228.6,7133
"766643",2007,"ID","Bingham","SUGAR BEETS","Wind/Excess Wind",4,"APR",315.4,12300.5
"766644",2007,"ID","Bingham","GREEN PEAS","Heat",6,"JUN",58.9,1300
"766645",2007,"ID","Bingham","POTATOES","Heat",7,"JUL",3364.88,1331890.05
"766646",2007,"ID","Bingham","POTATOES","Heat",5,"MAY",1337.65,578120
"766647",2007,"ID","Bingham","POTATOES","Heat",8,"AUG",640.6,279161
"766648",2007,"ID","Bingham","POTATOES","Heat",6,"JUN",163.4,138121
"766649",2007,"ID","Bingham","POTATOES","Heat",9,"SEP",162.7,23283
"766650",2007,"ID","Bingham","POTATOES","Excess Moisture/Precip/Rain",8,"AUG",306.1,43332
"766651",2007,"ID","Bingham","POTATOES","Frost",7,"JUL",35.88,6712.8
"766652",2007,"ID","Bingham","POTATOES","Frost",9,"SEP",10.12,1893.2
"766653",2007,"ID","Bingham","POTATOES","Freeze",5,"MAY",97.9,71325
"766654",2007,"ID","Bingham","POTATOES","Freeze",5,"MAY",70,32466
"766655",2007,"ID","Bingham","POTATOES","Wind/Excess Wind",7,"JUL",53.82,10069.2
"766656",2007,"ID","Bingham","POTATOES","Wind/Excess Wind",9,"SEP",15.18,2839.8
"766657",2007,"ID","Bingham","POTATOES","Hot Wind",7,"JUL",12.39,5850.95
"766658",2007,"ID","Bingham","POTATOES","Other (Snow-Lightning-Etc.)",9,"SEP",109.4,100527
"766659",2007,"ID","Bingham","POTATOES","Other (Snow-Lightning-Etc.)",10,"OCT",116.5,78427
"766660",2007,"ID","Bingham","BARLEY","Decline in Price",7,"JUL",1.544,31.03
"766661",2007,"ID","Bingham","BARLEY","Decline in Price",10,"OCT",152.856,3071.97
"766662",2007,"ID","Bingham","BARLEY","Heat",6,"JUN",35,1281
"766663",2007,"ID","Bingham","BARLEY","Heat",7,"JUL",326.3,40008
"766664",2007,"ID","Bingham","BARLEY","Frost",5,"MAY",8.2,414
"766665",2007,"ID","Bingham","BARLEY","Frost",5,"MAY",938.6,37972
"766666",2007,"ID","Bingham","BARLEY","Freeze",5,"MAY",48.4,1420
"766667",2007,"ID","Bingham","BARLEY","Cold Winter",4,"APR",108.5,1922
"766668",2007,"ID","Bingham","All Other Crops","Drought",6,"JUN",4,98.8
"766669",2007,"ID","Bingham","All Other Crops","Heat",6,"JUN",49,15123
"766670",2007,"ID","Bingham","All Other Crops","Heat",7,"JUL",49,15123
"766671",2007,"ID","Bingham","All Other Crops","Frost",5,"MAY",6,148.2
"766672",2007,"ID","Blaine","SUGAR BEETS","Freeze",4,"APR",247.7,8123
"766673",2007,"ID","Blaine","GREEN PEAS","Heat",7,"JUL",77,42720
"766674",2007,"ID","Blaine","GREEN PEAS","Heat",7,"JUL",480.2,41613
"766675",2007,"ID","Blaine","GREEN PEAS","Failure Irrig Supply",5,"MAY",32,7019
"766676",2007,"ID","Blaine","POTATOES","Heat",6,"JUN",35,23161
"766677",2007,"ID","Blaine","BARLEY","Drought",6,"JUN",218.4,2299.05
"766678",2007,"ID","Blaine","BARLEY","Heat",6,"JUN",63,5451
"766679",2007,"ID","Blaine","BARLEY","Heat",6,"JUN",80,2713
"766680",2007,"ID","Blaine","BARLEY","Heat",7,"JUL",142.1,1867.6
"766681",2007,"ID","Blaine","BARLEY","Heat",6,"JUN",25.5,655.35
"766682",2007,"ID","Bonneville","WHEAT","Drought",7,"JUL",341.288,32259.4
"766683",2007,"ID","Bonneville","WHEAT","Drought",7,"JUL",159.19,3023
"766684",2007,"ID","Bonneville","WHEAT","Drought",8,"AUG",425.4,34371
"766685",2007,"ID","Bonneville","WHEAT","Drought",7,"JUL",2155.91,60046
"766686",2007,"ID","Bonneville","WHEAT","Heat",5,"MAY",31.1,3887.5
"766687",2007,"ID","Bonneville","WHEAT","Heat",8,"AUG",538.3,28624
